（なばな類）　和種なばな　花らい・茎　ゆで,28,4.7,0.1,4.3,4.3,170,140,1.7,0.4,2400,0.07,0.14,44,0,"別名： なのはな、しんつみな、かぶれな
ゆでた後水冷し、手搾りしたもの
硝酸イオン： Tr"
（なばな類）　洋種なばな　茎葉　生,36,4.1,0.4,3.7,6.0,410,97,0.9,0.6,2600,0.11,0.24,110,0,"別名： なのはな、しんつみな、かぶれな
硝酸イオン： 0.1 g"
（なばな類）　洋種なばな　茎葉　ゆで,30,3.6,0.4,4.1,5.3,210,95,0.7,0.4,2700,0.06,0.13,55,0,"別名： なのはな、しんつみな、かぶれな
ゆでた後水冷し、手搾りしたもの
硝酸イオン： Tr"
にがうり　果実　生,15,1.0,0.1,2.6,3.9,260,14,0.4,0.2,210,0.05,0.07,76,0,"別名： つるれいし、ゴーヤ
廃棄部位： 両端、わた及び種子
硝酸イオン： Tr
"
にがうり　果実　油いため,47,1.2,3.3,2.8,4.6,260,14,0.5,0.2,230,0.05,0.08,75,0,"別名： つるれいし、ゴーヤ
両端、わた及び種子を除いたもの
植物油（調合油）
調理による脂質の増減：第1章表14参照
硝酸イオン： (Tr)"
（にら類）　にら　葉　生,18,1.7,0.3,2.7,4.0,510,48,0.7,0.3,3500,0.06,0.13,19,0,"廃棄部位： 株元
硝酸イオン： 0.3 g"
（にら類）　にら　葉　ゆで,27,2.6,0.5,4.3,5.7,400,51,0.7,0.3,4400,0.04,0.12,11,0,"株元を除いたもの
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0.3 g"
（にら類）　にら　葉　油いため,69,1.9,5.7,3.5,4.9,600,48,0.8,0.4,4600,0.06,0.16,21,0,"株元を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照
硝酸イオン： 0.4 g"
（にら類）　花にら　花茎・花らい　生,27,1.9,0.2,2.8,5.9,250,22,0.5,0.3,1100,0.07,0.08,23,0,"廃棄部位： 花茎基部
硝酸イオン： Tr"
（にら類）　黄にら　葉　生,18,2.1,0.1,2.0,3.3,180,15,0.7,0.2,59,0.05,0.08,15,0,硝酸イオン： Tr
（にんじん類）　葉にんじん　葉　生,16,1.1,0.2,2.7,3.7,510,92,0.9,0.3,1700,0.06,0.12,22,0.1,"試料： 水耕栽培品
別名： にんじんな
廃棄部位： 株元
硝酸イオン： 0.4 g"
（にんじん類）　にんじん　根　皮つき　生,35,0.7,0.2,2.8,9.3,300,28,0.2,0.2,8600,0.07,0.06,6,0.1,"廃棄部位： 根端及び葉柄基部
硝酸イオン： 0 g"
（にんじん類）　にんじん　根　皮つき　ゆで,29,0.6,0.2,3.0,8.4,270,32,0.3,0.3,8500,0.06,0.05,4,0.1,"根端及び葉柄基部を除いたもの
硝酸イオン： 0 g"
（にんじん類）　にんじん　根　皮なし　生,30,0.8,0.1,2.4,8.7,270,26,0.2,0.2,8300,0.07,0.06,6,0.1,"廃棄部位： 根端、葉柄基部及び皮
硝酸イオン ： 0 g"
（にんじん類）　にんじん　根　皮なし　ゆで,28,0.7,0.1,2.8,8.5,240,29,0.2,0.2,8700,0.06,0.05,4,0.1,"根端、葉柄基部及び皮を除いたもの
硝酸イオン： 0 g"
（にんじん類）　にんじん　根　皮なし　油いため,103,1.1,6.4,3.1,12.4,400,35,0.3,0.3,12000,0.11,0.08,5,0.1,"根端、葉柄基部及び皮を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照
硝酸イオン： 0 g"
（にんじん類）　にんじん　根　皮なし　素揚げ,87,1.0,3.5,1.1,13.9,380,36,0.3,0.3,3900,0.10,0.07,6,0.1,"別名： フライドキャロット
根端、葉柄基部及び皮を除いたもの
植物油（なたね油）
硝酸イオン： 0 g"
（にんじん類）　にんじん　根　皮　生,26,0.7,0.2,3.8,7.3,630,45,0.3,0.2,8600,0.05,0.05,4,0,硝酸イオン : 0 g
（にんじん類）　にんじん　根　冷凍,30,0.8,0.2,4.1,8.2,200,30,0.3,0.2,11000,0.04,0.02,4,0.1,"硝酸イオン： Tr
食物繊維：AOAC2011.25法"
（にんじん類）　にんじん　根　冷凍　ゆで,24,0.7,0.2,3.5,7.0,130,31,0.3,0.2,12000,0.03,0.02,1,0.1,"硝酸イオン： Tr
食物繊維：AOAC2011.25法"
（にんじん類）　にんじん　根　冷凍　油いため,65,0.9,4.0,4.2,9.3,210,33,0.3,0.2,13000,0.04,0.03,2,0.2,"植物油（なたね油）
調理による脂質の増減：第1章表14参照
硝酸イオン： Tr
食物繊維：AOAC2011.25法"
（にんじん類）　にんじん　グラッセ,53,0.7,1.4,2.6,12.7,240,26,0.2,0.1,10000,0.03,0.03,2,1.0,"硝酸イオン : Tr
"
（にんじん類）　にんじん　ジュース　缶詰,29,0.6,0.1,0.2,6.7,280,10,0.2,0.1,4500,0.03,0.04,1,0,硝酸イオン： (Tr)
（にんじん類）　きんとき　根　皮つき　生,39,1.8,0.2,3.9,9.6,540,37,0.4,0.9,5000,0.07,0.05,8,0,"別名： きょうにんじん
廃棄部位： 根端及び葉柄基部
硝酸イオン： Tr"
（にんじん類）　きんとき　根　皮つき　ゆで,37,1.9,0.2,4.3,9.2,470,39,0.5,1.0,5000,0.07,0.05,6,0,"別名： きょうにんじん
根端及び葉柄基部を除いたもの
硝酸イオン： Tr"
（にんじん類）　きんとき　根　皮なし　生,40,1.8,0.3,3.6,9.7,520,34,0.4,0.9,4500,0.07,0.05,8,0,"別名： きょうにんじん
廃棄部位： 根端、葉柄基部及び皮
硝酸イオン： Tr"
（にんじん類）　きんとき　根　皮なし　ゆで,40,1.9,0.4,4.1,9.6,480,38,0.4,1.0,4800,0.06,0.06,8,0,"別名： きょうにんじん
根端、葉柄基部及び皮を除いたもの
硝酸イオン： Tr"
（にんじん類）　ミニキャロット　根　生,26,0.7,0.2,2.7,7.5,340,30,0.3,0.2,6000,0.04,0.03,4,0,"廃棄部位： 根端及び葉柄基部
硝酸イオン： Tr"
（にんにく類）　にんにく　りん茎　生,129,6.4,0.9,6.2,27.5,510,14,0.8,0.8,2,0.19,0.07,12,0,"廃棄部位： 茎、りん皮及び根盤部
硝酸イオン： 0 g"
（にんにく類）　にんにく　りん茎　油いため,191,8.2,5.9,6.8,30.6,610,18,1.2,1.0,2,0.23,0.09,10,0,"茎、りん皮及び根盤部を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照
硝酸イオン： 0 g"
（にんにく類）　茎にんにく　花茎　生,44,1.9,0.3,3.8,10.6,160,45,0.5,0.3,710,0.11,0.10,45,0,"別名： にんにくの芽
硝酸イオン： Tr"
（にんにく類）　茎にんにく　花茎　ゆで,43,1.7,0.2,3.8,10.7,160,40,0.5,0.3,680,0.10,0.07,39,0,"別名： にんにくの芽
ゆでた後水冷し、水切りしたもの
硝酸イオン： Tr"
（ねぎ類）　根深ねぎ　葉　軟白　生,35,1.4,0.1,2.5,8.3,200,36,0.3,0.3,83,0.05,0.04,14,0,"別名： 長ねぎ
廃棄部位： 株元及び緑葉部
硝酸イオン： Tr"
（ねぎ類）　根深ねぎ　葉　軟白　ゆで,28,1.3,0.1,2.5,6.8,150,28,0.3,0.3,69,0.04,0.03,10,0,"別名： 長ねぎ
株元及び緑葉部を除いたもの
硝酸イオン： Tr"
（ねぎ類）　根深ねぎ　葉　軟白　油いため,77,1.6,4.4,2.7,9.5,220,35,0.3,0.3,73,0.06,0.05,15,0,"別名： 長ねぎ
株元及び緑葉部を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照
硝酸イオン： Tr"
（ねぎ類）　葉ねぎ　葉　生,29,1.9,0.3,3.2,6.5,260,80,1.0,0.3,1500,0.06,0.11,32,0,"別名： 青ねぎ
廃棄部位： 株元
硝酸イオン： 0.1 g"
（ねぎ類）　葉ねぎ　葉　油いため,77,2.1,5.2,3.9,7.9,310,95,1.2,0.4,1800,0.07,0.12,43,0,"別名： 青ねぎ
株元を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照
硝酸イオン： 0.1 g"
（ねぎ類）　こねぎ　葉　生,26,2.0,0.3,2.5,5.4,320,100,1.0,0.3,2200,0.08,0.14,44,0,"万能ねぎ等を含む
廃棄部位： 株元
硝酸イオン： 0.1 g"
のざわな　葉　生,14,0.9,0.1,2.0,3.5,390,130,0.6,0.3,1200,0.06,0.10,41,0.1,"廃棄部位： 株元
硝酸イオン： 0.4 g"
のざわな　漬物　塩漬,17,1.2,0.1,2.5,4.1,300,130,0.4,0.3,1600,0.05,0.11,27,1.5,"廃棄部位： 株元
水洗いし、手搾りしたもの
硝酸イオン： 0.4 g"
のざわな　漬物　調味漬,22,1.7,0,3.1,5.4,360,94,0.7,0.3,2400,0.03,0.11,26,2.4,"廃棄部位： 株元
硝酸イオン： 0.2 g"
のびる　りん茎葉　生,63,3.2,0.2,6.9,15.5,590,100,2.6,1.0,810,0.08,0.22,60,0,"廃棄部位： 根
硝酸イオン： Tr"
はくさい　結球葉　生,13,0.8,0.1,1.3,3.2,220,43,0.3,0.2,99,0.03,0.03,19,0,"廃棄部位： 株元
硝酸イオン： 0.1 g"
はくさい　結球葉　ゆで,13,0.9,0.1,1.4,2.9,160,43,0.3,0.2,130,0.01,0.01,10,0,"廃棄部位： 株元
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0.2 g"
はくさい　漬物　塩漬,17,1.5,0.1,1.8,3.3,240,39,0.4,0.2,14,0.04,0.03,29,2.1,"廃棄部位： 株元
液汁を除いたもの
硝酸イオン：0.1 g"
はくさい　漬物　キムチ,27,2.3,0.1,2.2,5.4,290,50,0.5,0.2,170,0.04,0.06,15,2.9,硝酸イオン： 0.2 g
パクチョイ　葉　生,15,1.6,0.2,1.8,2.7,450,100,0.8,0.3,1800,0.07,0.12,45,0,"別名： パイゲンサイ
廃棄部位： 株元
硝酸イオン： 0.4 g"
バジル　葉　生,21,2.0,0.6,4.0,4.0,420,240,1.5,0.6,6300,0.08,0.19,16,0,"別名： バジリコ、スイートバジル
廃棄部位： 茎及び穂
硝酸イオン： 0.4 g"
パセリ　葉　生,34,4.0,0.7,6.8,7.8,1000,290,7.5,1.0,7400,0.12,0.24,120,0,"別名： オランダぜり
廃棄部位： 茎
硝酸イオン： 0.2 g"
はつかだいこん　根　生,13,0.8,0.1,1.2,3.1,220,21,0.3,0.1,0,0.02,0.02,19,0,"別名： ラディッシュ
試料： 赤色球形種
廃棄部位： 根端、葉及び葉柄基部"
はなっこりー　生,35,3.6,0.5,3.1,5.4,380,51,0.5,0.5,1200,0.09,0.15,90,0,食物繊維：AOAC2011.25法
はやとうり　果実　白色種　生,20,0.6,0.1,1.2,4.9,170,12,0.3,0.1,0,0.02,0.03,11,0,"別名： せんなりうり
廃棄部位： 種子
硝酸イオン： Tr"
はやとうり　果実　白色種　塩漬,17,0.6,0,1.6,4.4,110,8,0.2,0.1,0,0.02,0.04,9,3.6,"別名： せんなりうり
水洗いし、水切りしたもの
硝酸イオン： Tr"
はやとうり　果実　緑色種　生,21,0.6,0.1,1.2,4.9,170,12,0.3,0.1,27,0.02,0.03,11,0,"別名： せんなりうり
廃棄部位： 種子
硝酸イオン： Tr"
ビーツ　根　生,38,1.6,0.1,2.7,9.3,460,12,0.4,0.3,0,0.05,0.05,5,0.1,"別名： ビート、ビートルート、レッドビート、テーブルビート、かえんさい
廃棄部位： 根端、皮及び葉柄基部
硝酸イオン： 0.3 g"
ビーツ　根　ゆで,42,1.5,0.1,2.9,10.2,420,15,0.4,0.3,0,0.04,0.04,3,0.1,"別名： ビート、ビートルート、レッドビート、テーブルビート、かえんさい
根端及び葉柄基部を除いたもの
廃棄部位： 皮
硝酸イオン： 0.3 g"
（ピーマン類）　青ピーマン　果実　生,20,0.9,0.2,2.3,5.1,190,11,0.4,0.2,400,0.03,0.03,76,0,"廃棄部位： へた、しん及び種子
硝酸イオン： Tr
"
（ピーマン類）　青ピーマン　果実　油いため,54,0.9,4.3,2.4,5.4,200,11,0.7,0.2,420,0.03,0.03,79,0,"へた、しん及び種子を除いたもの
植物油（調合油）
調理による脂質の増減：第1章表14参照
硝酸イオン： (Tr)"
（ピーマン類）　赤ピーマン　果実　生,28,1.0,0.2,1.6,7.2,210,7,0.4,0.2,1100,0.06,0.14,170,0,"別名： パプリカ
廃棄部位： へた、しん及び種子
硝酸イオン： 0 g"
（ピーマン類）　赤ピーマン　果実　油いため,69,1.0,4.3,1.6,7.6,220,7,0.7,0.2,1100,0.06,0.16,180,0,"別名： パプリカ
へた、しん及び種子を除いたもの
植物油（調合油）
調理による脂質の増減：第1章表14参照
硝酸イオン： (0) g"
（ピーマン類）　オレンジピーマン　果実　生,19,0.9,0.3,1.8,4.2,230,5,0.3,0.2,630,0.04,0.03,150,0,"別名： パプリカ
廃棄部位： へた、しん及び種子
食物繊維：AOAC2011.25法
硝酸イオン：0ｇ"
（ピーマン類）　オレンジピーマン　果実　油いため,81,1.1,5.1,0,7.6,270,5,0.4,0.2,720,0.05,0.04,170,0,"別名： パプリカ
へた、しん及び種子を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照
硝酸イオン：0ｇ"
（ピーマン類）　黄ピーマン　果実　生,28,0.8,0.2,1.3,6.6,200,8,0.3,0.2,200,0.04,0.03,150,0,"別名： パプリカ、キングベル
廃棄部位： へた、しん及び種子
硝酸イオン： 0 g"
（ピーマン類）　黄ピーマン　果実　油いため,61,0.8,4.3,1.3,6.9,210,8,0.5,0.2,210,0.04,0.03,160,0,"別名： パプリカ、キングベル
へた、しん及び種子を除いたもの
植物油（調合油）： 4.1 g
調理による脂質の増減：第1章表14参照
硝酸イオン： (0) g"
（ピーマン類）　トマピー　果実　生,33,1.0,0.2,1.6,7.5,210,8,0.4,0.3,1900,0.05,0.09,200,0,"別名： ミニパプリカ
廃棄部位： へた、しん及び種子
硝酸イオン： 0 g"
ひのな　根・茎葉　生,17,1.0,0,3.0,4.7,480,130,0.8,0.2,1200,0.05,0.13,52,0,"別名： えびな
廃棄部位： 根端
硝酸イオン： 0.5 g"
ひのな　根・茎葉　甘酢漬,70,1.4,0.5,4.7,17.3,550,130,0.9,0.3,2000,0.04,0.08,39,2.8,"別名： えびな
硝酸イオン： 0.5 g"
ひろしまな　葉　生,19,1.5,0.2,2.4,4.2,550,200,0.8,0.3,1900,0.06,0.15,49,0.1,"別名： ひらぐきな、ひらぐき
廃棄部位： 株元
硝酸イオン： 0.3 g"
ひろしまな　塩漬,15,1.2,0.2,2.4,3.3,120,74,0.8,0.3,2100,0.02,0.07,15,2.1,"別名： ひらぐきな、ひらぐき
廃棄部位： 株元
市販品の液汁を除いたもの
ビタミンC： 酸化防止用として添加品あり
硝酸イオン： 0.1 g"
（ふき類）　ふき　葉柄　生,11,0.3,0,1.3,3.0,330,40,0.1,0.2,49,0,0.02,2,0.1,"廃棄部位： 葉、表皮及び葉柄基部
硝酸イオン： 0.2 g"
（ふき類）　ふき　葉柄　ゆで,7,0.3,0,1.1,1.9,230,34,0.1,0.2,60,0,0.01,0,0.1,"葉及び葉柄基部を除いたもの
ゆでた後水冷し、水切りしたもの
廃棄部位： 表皮
硝酸イオン： Tr"
（ふき類）　ふきのとう　花序　生,38,2.5,0.1,6.4,10.0,740,61,1.3,0.8,390,0.10,0.17,14,0,"廃棄部位： 花茎
硝酸イオン： 0 g"
（ふき類）　ふきのとう　花序　ゆで,31,2.5,0.1,4.2,7.0,440,46,0.7,0.5,260,0.06,0.08,3,0,"花茎を除いたもの
硝酸イオン： 0 g"
ふじまめ　若ざや　生,32,2.5,0.1,4.4,7.4,300,43,0.8,0.4,240,0.08,0.10,13,0,"別名： いんげんまめ（関西）、せんごくまめ、あじまめ
廃棄部位： すじ及び両端
硝酸イオン： Tr"
ふだんそう　葉　生,17,2.0,0.1,3.3,3.7,1200,75,3.6,0.3,3700,0.07,0.23,19,0.2,"別名： 唐ぢしゃ
硝酸イオン： 0.1 g"
ふだんそう　葉　ゆで,26,2.8,0.1,3.8,5.4,760,130,2.1,0.4,3800,0.03,0.11,7,0.2,"別名： 唐ぢしゃ
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0.1 g"
ブロッコリー　花序　生,37,5.4,0.6,5.1,6.6,460,50,1.3,0.8,900,0.17,0.23,140,0,"廃棄部位： 茎葉
硝酸イオン：Ｔｒ"
ブロッコリー　花序　ゆで,30,3.9,0.4,4.3,5.2,210,41,0.9,0.4,830,0.06,0.09,55,0,"茎葉を除いたもの
硝酸イオン：Tr"
ブロッコリー　花序　電子レンジ調理,57,5.7,0.7,0,7.0,500,54,1.4,0.9,1000,0.18,0.25,140,0,"茎葉を除いたもの
"
ブロッコリー　花序　焼き,84,9.9,1.2,0,8.4,820,90,2.3,1.5,1700,0.27,0.40,150,0,"茎葉を除いたもの
"
ブロッコリー　花序　油いため,109,6.9,6.3,0,6.1,590,64,1.7,1.1,1200,0.20,0.28,130,0,"茎葉を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照"
ブロッコリー　芽ばえ　生,18,1.9,0.6,1.8,2.6,100,57,0.7,0.4,1400,0.08,0.11,64,0,"別名： ブロッコリースプラウト
硝酸イオン： 0.1 g"
へちま　果実　生,17,0.8,0.1,1.0,3.8,150,12,0.3,0.2,44,0.03,0.04,5,0,"別名： いとうり、ナーベーラー 、 ナビャーラ 、 ナベーラ、ナーベナ
廃棄部位： 両端及び皮
硝酸イオン： Tr"
へちま　果実　ゆで,19,1.6,0.1,1.5,3.7,140,24,0.7,0.2,35,0.03,0.06,3,0,"別名： いとうり、ナーベーラー 、 ナビャーラ 、 ナベーラ、ナーベナ
両端及び皮を除いたもの
硝酸イオン： 0 g"
ほうれんそう　葉　通年平均　生,18,2.2,0.4,2.8,3.1,690,49,2.0,0.7,4200,0.11,0.20,35,0,"廃棄部位： 株元
硝酸イオン： 0.2 g"
ほうれんそう　葉　通年平均　ゆで,23,2.6,0.5,3.6,4.0,490,69,0.9,0.7,5400,0.05,0.11,19,0,"廃棄部位： 株元
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0.2 g"
ほうれんそう　葉　通年平均　油いため,91,3.8,8.1,4.6,4.4,530,88,1.2,0.8,7600,0.08,0.16,21,0,"株元を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照
硝酸イオン： 0.2 g"
ほうれんそう　葉　夏採り　生,18,2.2,0.4,2.8,3.1,690,49,2.0,0.7,4200,0.11,0.20,20,0,"廃棄部位： 株元
硝酸イオン： 0.2 g"
ほうれんそう　葉　夏採り　ゆで,23,2.6,0.5,3.6,4.0,490,69,0.9,0.7,5400,0.05,0.11,10,0,"廃棄部位： 株元
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0.2 g"
ほうれんそう　葉　冬採り　生,18,2.2,0.4,2.8,3.1,690,49,2.0,0.7,4200,0.11,0.20,60,0,"廃棄部位： 株元
硝酸イオン： 0.2 g"
ほうれんそう　葉　冬採り　ゆで,23,2.6,0.5,3.6,4.0,490,69,0.9,0.7,5400,0.05,0.11,30,0,"廃棄部位： 株元
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0.2 g"
ほうれんそう　葉　冷凍,22,2.9,0.3,3.3,3.4,210,100,1.2,0.5,5300,0.06,0.13,19,0.3,硝酸イオン： 0.1 g
ほうれんそう　葉　冷凍　ゆで,27,3.7,0.5,4.8,3.8,90,170,1.3,0.5,8600,0,0.06,5,0.1,"ゆでた後水冷し、手搾りしたもの
硝酸イオン： Tr"
ほうれんそう　葉　冷凍　油いため,67,4.0,4.5,4.1,5.4,240,130,1.5,0.6,7200,0,0.18,16,0.4,"植物油（なたね油）
調理による脂質の増減：第1章表14参照
硝酸イオン： 0.2 g"
ホースラディシュ　根茎　生,69,3.1,0.3,8.2,17.7,510,110,1.0,2.3,7,0.10,0.10,73,0,"別名： わさびだいこん、せいようわさび
廃棄部位： 皮
硝酸イオン： Tr"
まこも　茎　生,19,1.3,0.2,2.3,4.4,240,2,0.2,0.2,15,0.04,0.03,6,0,"別名： まこもたけ
廃棄部位： 葉鞘及び基部
硝酸イオン： Tr"
みずかけな　葉　生,25,2.9,0.1,2.8,4.7,400,110,1.0,0.3,2300,0.11,0.23,88,0,"別名： とうな（薹菜）
硝酸イオン： 0.1 g"
みずかけな　塩漬,34,4.9,0,4.0,5.7,440,110,1.0,0.5,2800,0.12,0.34,70,2.5,"別名： とうな（薹菜）
水洗いし、手搾りしたもの
硝酸イオン： 0.2 g"
みずな　葉　生,23,2.2,0.1,3.0,4.8,480,210,2.1,0.5,1300,0.08,0.15,55,0.1,"別名： きょうな、せんすじきょうな
廃棄部位： 株元
硝酸イオン： 0.2 g"
みずな　葉　ゆで,21,2.0,0.1,3.6,4.7,370,200,2.0,0.2,1700,0.04,0.08,19,0.1,"別名： きょうな、せんすじきょうな　
株元を除いたもの
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0.3 g"
みずな　塩漬,26,2.0,0.1,3.5,5.9,450,200,1.3,0.3,1100,0.07,0.15,47,2.3,"別名： きょうな、せんすじきょうな
廃棄部位： 株元
水洗いし、手搾りしたもの
硝酸イオン： 0.4 g"
（みつば類）　切りみつば　葉　生,16,1.0,0.1,2.5,4.0,640,25,0.3,0.1,730,0.03,0.09,8,0,"軟白栽培品
硝酸イオン： Tr"
（みつば類）　切りみつば　葉　ゆで,12,0.9,0.1,2.7,3.3,290,24,0.2,0.1,780,0.02,0.04,1,0,"軟白栽培品
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0 g"
（みつば類）　根みつば　葉　生,19,1.9,0.1,2.9,4.1,500,52,1.8,0.2,1700,0.05,0.13,22,0,"軟白栽培品
廃棄部位： 根及び株元
硝酸イオン： Tr"
（みつば類）　根みつば　葉　ゆで,19,2.3,0.1,3.3,3.9,270,64,1.2,0.2,2100,0.03,0.05,12,0,"軟白栽培品
根及び株元を除いたもの
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0 g"
（みつば類）　糸みつば　葉　生,12,0.9,0.1,2.3,2.9,500,47,0.9,0.1,3200,0.04,0.14,13,0,"別名： あおみつば
廃棄部位： 株元
硝酸イオン： 0.3 g"
（みつば類）　糸みつば　葉　ゆで,14,1.1,0,3.0,4.0,360,56,0.6,0.1,4100,0.02,0.08,4,0,"別名： あおみつば
株元を除いたもの
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0.3 g"
みぶな　葉　生,14,1.1,0.3,1.8,2.9,490,110,0.5,0.2,1800,0.04,0.07,38,0.1,"別名： きょうな
廃棄部位： 根
硝酸イオン： 0.5 g"
（みょうが類）　みょうが　花穂　生,11,0.9,0.1,2.1,2.6,210,25,0.5,0.4,31,0.05,0.05,2,0,"別名： 花みょうが、みょうがの子
廃棄部位： 花茎"
（みょうが類）　みょうがたけ　茎葉　生,6,0.4,0.1,1.1,1.5,350,11,0.3,0.3,6,0.02,0.02,1,0,"別名： 花みょうが、みょうがの子
硝酸イオン： 0.1 g"
むかご　肉芽　生,87,2.9,0.2,4.2,20.6,570,5,0.6,0.4,24,0.11,0.02,9,0,廃棄部位： 皮
めキャベツ　結球葉　生,52,5.7,0.1,5.5,9.9,610,37,1.0,0.6,710,0.19,0.23,160,0,"別名： こもちかんらん、姫かんらん、姫キャベツ
硝酸イオン： Tr"
めキャベツ　結球葉　ゆで,51,5.3,0.1,5.2,9.8,480,36,1.0,0.5,690,0.13,0.16,110,0,"別名： こもちかんらん、姫かんらん、姫キャベツ
硝酸イオン： Tr"
めたで　芽ばえ　生,39,3.0,0.5,6.3,8.8,140,49,2.3,0.9,4900,0.15,0.21,67,0,"紅たで
硝酸イオン： 0 g"
（もやし類）　アルファルファもやし　生,11,1.6,0.1,1.4,2.0,43,14,0.5,0.4,56,0.07,0.09,5,0,"別名： 糸もやし
硝酸イオン： Tr"
（もやし類）　だいずもやし　生,29,3.7,1.5,2.3,2.3,160,23,0.5,0.4,0,0.09,0.07,5,0,"廃棄部位： 種皮及び損傷部
硝酸イオン： 0 g"
（もやし類）　だいずもやし　ゆで,27,2.9,1.6,2.2,2.2,50,24,0.4,0.3,0,0.04,0.04,1,0,"種皮及び損傷部を除いたもの
ゆでた後水冷し、水切りしたもの
硝酸イオン： (0) g"
（もやし類）　ブラックマッペもやし　生,17,2.2,0,1.5,2.8,65,16,0.4,0.3,0,0.04,0.06,10,0,"廃棄部位： 種皮及び損傷部
硝酸イオン：0g"
（もやし類）　ブラックマッペもやし　ゆで,13,1.3,0,1.6,2.7,12,24,0.4,0.3,0,0.02,0.02,2,0,"種皮及び損傷部を除いたもの
ゆでた後水冷し、水切りしたもの
硝酸イオン： (0) g"
（もやし類）　ブラックマッペもやし　油いため,41,2.3,0.9,0,5.8,71,18,0.4,0.3,0,0.04,0.06,7,0,"種皮及び損傷部を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照"
（もやし類）　りょくとうもやし　生,15,1.7,0.1,1.3,2.6,69,10,0.2,0.3,6,0.04,0.05,8,0,"廃棄部位： 種皮及び損傷部
硝酸イオン： (0) g"
（もやし類）　りょくとうもやし　ゆで,12,1.6,0,1.5,2.3,24,11,0.3,0.2,5,0.03,0.04,2,0,"種皮及び損傷部を除いたもの
ゆでた後水冷し、水切りしたもの
硝酸イオン： (0) g"
モロヘイヤ　茎葉　生,36,4.8,0.5,5.9,6.3,530,260,1.0,0.6,10000,0.18,0.42,65,0,"廃棄率： 木質茎つきの場合25%
硝酸イオン： 0.2 g"
モロヘイヤ　茎葉　ゆで,24,3.0,0.4,3.5,4.0,160,170,0.6,0.4,6600,0.06,0.13,11,0,"ゆでた後水冷し、手搾りしたもの
硝酸イオン：0.1 g"
やぶまめ　生,219,15.5,6.5,9.8,29.5,1100,44,4.6,0.9,0,0,0,0,0,
やまごぼう　みそ漬,66,4.1,0.1,7.0,15.6,200,23,1.3,0.3,0,0.02,0.10,0,7.1,"別名： ごぼうあざみ
水洗いし、水切りしたもの
ビタミンC： 酸化防止用として添加品あり"
ゆりね　りん茎　生,119,3.8,0.1,5.4,28.3,740,10,1.0,0.7,0,0.08,0.07,9,0,"廃棄部位： 根、根盤部及び損傷部
硝酸イオン： 0 g"
ゆりね　りん茎　ゆで,117,3.4,0.1,6.0,28.7,690,10,0.9,0.7,0,0.07,0.07,8,0,"根、根盤部及び損傷部を除いたもの
硝酸イオン： 0 g"
ようさい　茎葉　生,17,2.2,0.1,3.1,3.1,380,74,1.5,0.5,4300,0.10,0.20,19,0.1,"別名： あさがおな、えんさい、くうしんさい
硝酸イオン： 0.2 g"
ようさい　茎葉　ゆで,18,2.2,0.1,3.4,4.1,270,90,1.0,0.3,3800,0.06,0.10,6,0,"別名： あさがおな、えんさい、くうしんさい
ゆでた後水冷し、手搾りしたもの
硝酸イオン： 0.2 g"
よめな　葉　生,40,3.4,0.2,7.8,10.0,800,110,3.7,0.7,6700,0.23,0.32,42,0,"若葉
別名： おはぎ、うはぎ、はぎな
硝酸イオン： Tr"
よもぎ　葉　生,43,5.2,0.3,7.8,8.7,890,180,4.3,0.6,5300,0.19,0.34,35,0,"別名： もちぐさ、よもぎな
硝酸イオン： Tr"
よもぎ　葉　ゆで,37,4.8,0.1,7.8,8.2,250,140,3.0,0.4,6000,0.08,0.09,2,0,"別名： もちぐさ、よもぎな
ゆでた後水冷し、手搾りしたもの
硝酸イオン： Tr"
らっかせい　未熟豆　生,306,12.0,24.2,4.0,12.4,450,15,0.9,1.2,5,0.54,0.09,20,0,"別名： なんきんまめ、ピーナッツ
廃棄部位： さや
硝酸イオン： 0 g"
らっかせい　未熟豆　ゆで,298,11.9,23.5,4.2,12.3,290,24,0.9,1.1,1,0.30,0.13,19,0,"別名： なんきんまめ、ピーナッツ
廃棄部位： さや
硝酸イオン： Tr"
